"COU","Country","PER","Periods","IND","Indicator","GEN","Gender","AGE","Age Group","VAL","Value","Value","Flag Codes","Flags"
"NZL","New Zealand","TIME02","2002","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.45,,
"NZL","New Zealand","TIME02","2002","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.35,,
"NZL","New Zealand","TIME02","2002","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.54,,
"NZL","New Zealand","TIME03","2003","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.43,,
"NZL","New Zealand","TIME03","2003","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.34,,
"NZL","New Zealand","TIME03","2003","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.52,,
"NZL","New Zealand","TIME04","2004","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.5,,
"NZL","New Zealand","TIME04","2004","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.4,,
"NZL","New Zealand","TIME04","2004","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.6,,
"NZL","New Zealand","TIME05","2005","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.4,,
"NZL","New Zealand","TIME05","2005","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.31,,
"NZL","New Zealand","TIME05","2005","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.49,,
"NZL","New Zealand","TIME06","2006","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.53,,
"NZL","New Zealand","TIME06","2006","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.43,,
"NZL","New Zealand","TIME06","2006","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.64,,
"NZL","New Zealand","TIME07","2007","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.35,,
"NZL","New Zealand","TIME07","2007","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.27,,
"NZL","New Zealand","TIME07","2007","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.44,,
"NZL","New Zealand","TIME08","2008","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.41,,
"NZL","New Zealand","TIME08","2008","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.32,,
"NZL","New Zealand","TIME08","2008","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.5,,
"NZL","New Zealand","TIME09","2009","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.34,,
"NZL","New Zealand","TIME09","2009","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.26,,
"NZL","New Zealand","TIME09","2009","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.43,,
"NZL","New Zealand","TIME10","2010","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.37,,
"NZL","New Zealand","TIME10","2010","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.29,,
"NZL","New Zealand","TIME10","2010","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.45,,
"NZL","New Zealand","TIME11","2011","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.39,,
"NZL","New Zealand","TIME11","2011","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.3,,
"NZL","New Zealand","TIME11","2011","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.48,,
"NZL","New Zealand","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.39,,
"NZL","New Zealand","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.31,,
"NZL","New Zealand","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.48,,
"SWE","Sweden","TIME00","2000","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.62,,
"SWE","Sweden","TIME00","2000","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.56,,
"SWE","Sweden","TIME00","2000","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.69,,
"SWE","Sweden","TIME01","2001","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.66,,
"SWE","Sweden","TIME01","2001","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.59,,
"SWE","Sweden","TIME01","2001","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.73,,
"SWE","Sweden","TIME02","2002","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.62,,
"SWE","Sweden","TIME02","2002","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.55,,
"SWE","Sweden","TIME02","2002","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.69,,
"SWE","Sweden","TIME03","2003","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.57,,
"SWE","Sweden","TIME03","2003","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.51,,
"SWE","Sweden","TIME03","2003","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.64,,
"SWE","Sweden","TIME04","2004","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.6,,
"SWE","Sweden","TIME04","2004","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.53,,
"SWE","Sweden","TIME04","2004","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.66,,
"SWE","Sweden","TIME05","2005","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.56,,
"SWE","Sweden","TIME05","2005","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.5,,
"SWE","Sweden","TIME05","2005","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.63,,
"SWE","Sweden","TIME06","2006","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.6,,
"SWE","Sweden","TIME06","2006","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.54,,
"SWE","Sweden","TIME06","2006","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.67,,
"SWE","Sweden","TIME07","2007","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.51,,
"SWE","Sweden","TIME07","2007","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.45,,
"SWE","Sweden","TIME07","2007","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.57,,
"SWE","Sweden","TIME08","2008","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.52,,
